"Identificador URL";Nome;Categorias;"Nome da variação 1";"Valor da variação 1";"Nome da variação 2";"Valor da variação 2";"Nome da variação 3";"Valor da variação 3";Preço;"Preço promocional";"Peso (kg)";"Altura (cm)";"Largura (cm)";"Comprimento (cm)";Estoque;SKU;"Código de barras";"Exibir na loja";"Frete gratis";Descrição;Tags;"Título para SEO";"Descrição para SEO";Marca;"Produto Físico";"MPN (Cód. Exclusivo, Modelo Fabricante)";Sexo;"Faixa etária";Custo
sutia-rendado-com-bojo-triangular-duhellen-preto-5395;"Sutiã Rendado Com Bojo Triangular Duhellen Preto 5395";;Cor;Preto;Tamanho;"P (42)";;;119.00;89.00;0.10;8.00;16.00;35.00;18;5395PTOP;7899990214992;SIM;NÃO;"<p>Se você tem seios grandes e volumosos este é o modelo perfeito para você!! O sutiã em renda com bojo triangular espumados com suavidade e toque macio, oferece extrema leveza e flexibilidade e chegou para resolver seu problema de conforto e beleza.</p>
<p>Serve para todos os tamanhos e oferece o maior nível de qualidade e conforto.</p>
<p>Alças e elástico com tamanho regulável, lateral em renda ideal para deixar a mostra.  </p>
<p>O fechamento posterior por colchete triplo com três níveis de ajuste.</p>
<p>Conheça também nossos modelos de <em><strong><a href=""https://www.duhellen.com.br/cat-sutias/sub-nadador/""><span style=""color: #ff0000;"">sutiã nadador</span></a></strong></em> para usar suas regatas favoritas sem se preocupar com as alcinhas!</p>
<p> </p>
<p><strong>ESTRUTURA DA PEÇA</strong></p>
<p>Par de bojos com espuma sweet garantindo extrema leveza e flexibilidade.</p>
<p>Alças em elástico com regulagem.</p>
<p>Fechos posterior por colchete duplo ou triplo com três níveis de ajuste</p>
<p style=""margin-top: 20px; margin-bottom: 20px; padding: 0px; border: 0px; outline: 0px; vertical-align: baseline; max-width: 100%; font-family: 'PT Sans Narrow', sans-serif;""><strong style=""margin: 0px; padding: 0px; border: 0px; outline: 0px; vertical-align: baseline;"">GUIA DE MEDIDAS</strong></p>
<p style=""margin-top: 20px; margin-bottom: 20px; padding: 0px; border: 0px; outline: 0px; vertical-align: baseline; max-width: 100%; font-family: 'PT Sans Narrow', sans-serif;""><span style=""margin: 0px; padding: 0px; border: 0px; outline: 0px; vertical-align: baseline;"">Para saber sua medida do TÓRAX: Passe a fita métrica por debaixo dos seios e pelas costas, seguindo uma linha horizontal. Aperte bem e expire o ar dos pulmões para obter a medida certa.</span></p>
<p style=""margin-top: 20px; margin-bottom: 20px; padding: 0px; border: 0px; outline: 0px; vertical-align: baseline; max-width: 100%; font-family: 'PT Sans Narrow', sans-serif;"">TAMANHO P (Número 42)<strong style=""margin: 0px; padding: 0px; border: 0px; outline: 0px; vertical-align: baseline;""> - </strong>Tórax 67 a 77 cm</p>
<p style=""margin-top: 20px; margin-bottom: 20px; padding: 0px; border: 0px; outline: 0px; vertical-align: baseline; max-width: 100%; font-family: 'PT Sans Narrow', sans-serif;"">TAMANHO M (Número 44)<strong style=""margin: 0px; padding: 0px; border: 0px; outline: 0px; vertical-align: baseline;""> - </strong>Tórax 74 a 84 cm</p>
<p style=""margin-top: 20px; margin-bottom: 20px; padding: 0px; border: 0px; outline: 0px; vertical-align: baseline; max-width: 100%; font-family: 'PT Sans Narrow', sans-serif;"">TAMANHO G (Número 46)<strong style=""margin: 0px; padding: 0px; border: 0px; outline: 0px; vertical-align: baseline;""> - </strong>Tórax 80 a 90 cm</p>
<p style=""margin-top: 20px; margin-bottom: 20px; padding: 0px; border: 0px; outline: 0px; vertical-align: baseline; max-width: 100%; font-family: 'PT Sans Narrow', sans-serif;"">TAMANHO GG (Número 48) - Tórax 86 a 96 cm</p>
<p style=""margin-top: 20px; margin-bottom: 20px; padding: 0px; border: 0px; outline: 0px; vertical-align: baseline; max-width: 100%; font-family: 'PT Sans Narrow', sans-serif;"">TAMANHO XG (Número 50) - Tórax 90 a 100 cm</p>
<p style=""margin-top: 20px; margin-bottom: 20px; padding: 0px; border: 0px; outline: 0px; vertical-align: baseline; max-width: 100%; font-family: 'PT Sans Narrow', sans-serif;"">TAMANHO EG (Número 52) - Tórax 96 a 106 cm</p>
<h3><strong>COMPOSIÇÃO</strong></h3>
<p>Tecido: 90% Poliamida 10% Elastano</p>
<p>Bojo: 60% Poliuretano 40% Poliéster</p>
<p style=""margin-top: 20px; margin-bottom: 20px; padding: 0px; border: 0px; outline: 0px; vertical-align: baseline; max-width: 100%; font-family: 'PT Sans Narrow', sans-serif;""><strong style=""margin: 0px; padding: 0px; border: 0px; outline: 0px; vertical-align: baseline;"">CUIDADOS</strong></p>
<p style=""margin-top: 20px; margin-bottom: 20px; padding: 0px; border: 0px; outline: 0px; vertical-align: baseline; max-width: 100%; font-family: 'PT Sans Narrow', sans-serif;"">Para manter a qualidade e durabilidade de sua peça, lave-a à mão com sabão neutro, não use cloro, deixe secar por gotejamento, não passe ou utilize vaporização, não limpe à seco, limpeza a úmido pro-normal.</p>
<p> </p>";;;;Duhellen;SIM;5395PTOP;Feminino;Adulto;30.00
sutia-rendado-com-bojo-triangular-duhellen-preto-5395;;;Cor;Preto;Tamanho;"M (44)";;;119.00;89.00;0.10;8.00;16.00;35.00;27;5395PTOM;7899990215005;;;;;;;;;5395PTOM;Feminino;Adulto;30.00
sutia-rendado-com-bojo-triangular-duhellen-preto-5395;;;Cor;Preto;Tamanho;"G (46)";;;119.00;89.00;0.10;8.00;16.00;35.00;1;5395PTOG;7899990215012;;;;;;;;;5395PTOG;Feminino;Adulto;30.00
sutia-rendado-com-bojo-triangular-duhellen-preto-5395;;;Cor;Preto;Tamanho;"XG (50)";;;119.00;89.00;0.10;8.00;16.00;35.00;7;5395PTOXG;7899990218587;;;;;;;;;5395PTOXG;Feminino;Adulto;30.00
sutia-rendado-com-bojo-triangular-duhellen-preto-5395;;;Cor;Preto;Tamanho;"EG (52)";;;119.00;89.00;0.10;8.00;16.00;35.00;3;5395PTOEG;7899990218594;;;;;;;;;5395PTOEG;Feminino;Adulto;30.00
sutia-rendado-com-bojo-triangular-duhellen-bege-5395;"Sutiã Rendado Com Bojo Triangular Duhellen Bege 5395";;Cor;Bege;Tamanho;"P (42)";;;119.00;89.00;0.10;8.00;16.00;35.00;24;5395BEGP;7899990214879;SIM;NÃO;"<p>Se você tem seios grandes e volumosos este é o modelo perfeito para você!! O sutiã em renda com bojo triangular espumados com suavidade e toque macio, oferece extrema leveza e flexibilidade e chegou para resolver seu problema de conforto e beleza.</p>
<p>Serve para todos os tamanhos e oferece o maior nível de qualidade e conforto.</p>
<p>Alças e elástico com tamanho regulável, lateral em renda ideal para deixar a mostra.  </p>
<p>O fechamento posterior por colchete triplo com três níveis de ajuste.</p>
<p>Conheça também nossos modelos de <em><strong><a href=""https://www.duhellen.com.br/cat-sutias/sub-nadador/""><span style=""color: #ff0000;"">sutiã nadador</span></a></strong></em> para usar suas regatas favoritas sem se preocupar com as alcinhas!</p>
<p> </p>
<p><strong>ESTRUTURA DA PEÇA</strong></p>
<p>Par de bojos com espuma sweet garantindo extrema leveza e flexibilidade.</p>
<p>Alças em elástico com regulagem.</p>
<p>Fechos posterior por colchete duplo ou triplo com três níveis de ajuste</p>
<p style=""margin-top: 20px; margin-bottom: 20px; padding: 0px; border: 0px; outline: 0px; vertical-align: baseline; max-width: 100%; font-family: 'PT Sans Narrow', sans-serif;""><strong style=""margin: 0px; padding: 0px; border: 0px; outline: 0px; vertical-align: baseline;"">GUIA DE MEDIDAS</strong></p>
<p style=""margin-top: 20px; margin-bottom: 20px; padding: 0px; border: 0px; outline: 0px; vertical-align: baseline; max-width: 100%; font-family: 'PT Sans Narrow', sans-serif;""><span style=""margin: 0px; padding: 0px; border: 0px; outline: 0px; vertical-align: baseline;"">Para saber sua medida do TÓRAX: Passe a fita métrica por debaixo dos seios e pelas costas, seguindo uma linha horizontal. Aperte bem e expire o ar dos pulmões para obter a medida certa.</span></p>
<p style=""margin-top: 20px; margin-bottom: 20px; padding: 0px; border: 0px; outline: 0px; vertical-align: baseline; max-width: 100%; font-family: 'PT Sans Narrow', sans-serif;"">TAMANHO P (Número 42)<strong style=""margin: 0px; padding: 0px; border: 0px; outline: 0px; vertical-align: baseline;""> - </strong>Tórax 67 a 77 cm</p>
<p style=""margin-top: 20px; margin-bottom: 20px; padding: 0px; border: 0px; outline: 0px; vertical-align: baseline; max-width: 100%; font-family: 'PT Sans Narrow', sans-serif;"">TAMANHO M (Número 44)<strong style=""margin: 0px; padding: 0px; border: 0px; outline: 0px; vertical-align: baseline;""> - </strong>Tórax 74 a 84 cm</p>
<p style=""margin-top: 20px; margin-bottom: 20px; padding: 0px; border: 0px; outline: 0px; vertical-align: baseline; max-width: 100%; font-family: 'PT Sans Narrow', sans-serif;"">TAMANHO G (Número 46)<strong style=""margin: 0px; padding: 0px; border: 0px; outline: 0px; vertical-align: baseline;""> - </strong>Tórax 80 a 90 cm</p>
<p style=""margin-top: 20px; margin-bottom: 20px; padding: 0px; border: 0px; outline: 0px; vertical-align: baseline; max-width: 100%; font-family: 'PT Sans Narrow', sans-serif;"">TAMANHO GG (Número 48) - Tórax 86 a 96 cm</p>
<p style=""margin-top: 20px; margin-bottom: 20px; padding: 0px; border: 0px; outline: 0px; vertical-align: baseline; max-width: 100%; font-family: 'PT Sans Narrow', sans-serif;"">TAMANHO XG (Número 50) - Tórax 90 a 100 cm</p>
<p style=""margin-top: 20px; margin-bottom: 20px; padding: 0px; border: 0px; outline: 0px; vertical-align: baseline; max-width: 100%; font-family: 'PT Sans Narrow', sans-serif;"">TAMANHO EG (Número 52) - Tórax 96 a 106 cm</p>
<h3><strong>COMPOSIÇÃO</strong></h3>
<p>Tecido: 90% Poliamida 10% Elastano</p>
<p>Bojo: 60% Poliuretano 40% Poliéster</p>
<p style=""margin-top: 20px; margin-bottom: 20px; padding: 0px; border: 0px; outline: 0px; vertical-align: baseline; max-width: 100%; font-family: 'PT Sans Narrow', sans-serif;""><strong style=""margin: 0px; padding: 0px; border: 0px; outline: 0px; vertical-align: baseline;"">CUIDADOS</strong></p>
<p style=""margin-top: 20px; margin-bottom: 20px; padding: 0px; border: 0px; outline: 0px; vertical-align: baseline; max-width: 100%; font-family: 'PT Sans Narrow', sans-serif;"">Para manter a qualidade e durabilidade de sua peça, lave-a à mão com sabão neutro, não use cloro, deixe secar por gotejamento, não passe ou utilize vaporização, não limpe à seco, limpeza a úmido pro-normal.</p>
<p> </p>";;;;Duhellen;SIM;5395BEGP;Feminino;Adulto;30.00
sutia-rendado-com-bojo-triangular-duhellen-bege-5395;;;Cor;Bege;Tamanho;"M (44)";;;119.00;89.00;0.10;8.00;16.00;35.00;39;5395BEGM;7899990214886;;;;;;;;;5395BEGM;Feminino;Adulto;30.00
sutia-rendado-com-bojo-triangular-duhellen-bege-5395;;;Cor;Bege;Tamanho;"G (46)";;;119.00;89.00;0.10;8.00;16.00;35.00;29;5395BEGG;7899990214893;;;;;;;;;5395BEGG;Feminino;Adulto;30.00
sutia-rendado-com-bojo-triangular-duhellen-bege-5395;;;Cor;Bege;Tamanho;"GG (48)";;;119.00;89.00;0.10;8.00;16.00;35.00;30;5395BEGGG;7899990214909;;;;;;;;;5395BEGGG;Feminino;Adulto;30.00
sutia-rendado-com-bojo-triangular-duhellen-bege-5395;;;Cor;Bege;Tamanho;"XG (50)";;;119.00;89.00;0.10;8.00;16.00;35.00;4;5395BEGXG;7899990218525;;;;;;;;;5395BEGXG;Feminino;Adulto;30.00
sutia-rendado-com-bojo-triangular-duhellen-bege-5395;;;Cor;Bege;Tamanho;"EG (52)";;;119.00;89.00;0.10;8.00;16.00;35.00;9;5395BEGEG;7899990218532;;;;;;;;;5395BEGEG;Feminino;Adulto;30.00
sutia-power-sem-bojo-duhellen-preto-5245;"Sutiã Power Sem Bojo Duhellen Preto 5245";"Sutiãs > Tomara Que Caia, Sutiãs > Básicos, Sutiãs > Multifuncional";Cor;Preto;Tamanho;"M (44)";;;149.00;89.00;0.06;5.00;15.00;15.00;1;5245PTOM;;SIM;NÃO;"<p><strong>Suti&atilde; Power em Microfibra Duhellen 5245: Conforto e Alta Sustenta&ccedil;&atilde;o para o Dia a Dia</strong></p>
<p>&nbsp;</p>
<p>O Suti&atilde; Power em Microfibra Duhellen 5245 &eacute; ideal para mulheres que buscam um equil&iacute;brio perfeito entre conforto e sustenta&ccedil;&atilde;o. Feito com tecido Power de alta sustenta&ccedil;&atilde;o e aro, ele oferece uma boa sustenta&ccedil;&atilde;o, sem aumentar o volume, sendo uma excelente op&ccedil;&atilde;o para o uso di&aacute;rio. Suas al&ccedil;as remov&iacute;veis adicionam ainda mais versatilidade, permitindo adaptar o suti&atilde; conforme diferentes estilos de roupas.</p>
<p>&nbsp;</p>
<p><strong>Caracter&iacute;sticas e Benef&iacute;cios:</strong></p>
<p>* Sem bojo, com aro, para sustenta&ccedil;&atilde;o eficaz sem adicionar volume.</p>
<p>* Al&ccedil;as largas e regul&aacute;veis, remov&iacute;veis para uso vers&aacute;til com diferentes tipos de roupas.</p>
<p>* Tecido duplo na parte frontal, proporcionando suporte extra e real&ccedil;ando a silhueta naturalmente.</p>
<p>&nbsp;</p>
<p><strong>Dispon&iacute;vel nos tamanhos P, M, G, GG, com al&ccedil;as ajust&aacute;veis:</strong></p>
<p>* Tamanhos P e M: Al&ccedil;as de 10mm.</p>
<p>* Tamanho G: Al&ccedil;as de 13mm.</p>
<p>* Tamanhos GG e XG: Al&ccedil;as de 18mm.</p>
<p>&nbsp;</p>
<p><strong>Material de Alta Qualidade:</strong></p>
<p><strong>Composi&ccedil;&atilde;o:</strong>&nbsp;90% Poliamida, 10% Elastano.</p>
<p>O tecido Power oferece uma estrutura firme, dur&aacute;vel e confort&aacute;vel, ideal para mulheres que necessitam de maior suporte.</p>
<p>&nbsp;</p>
<p><strong>Benef&iacute;cios do Suti&atilde; Power:</strong></p>
<p>* Versatilidade com al&ccedil;as remov&iacute;veis, adaptando-se a diferentes necessidades.</p>
<p>* Design minimalista e funcional, perfeito para usar sob blusas ajustadas, sem marcar o tecido.</p>
<p>* Sustenta&ccedil;&atilde;o sem volume: Ideal para quem prefere um visual discreto e eficaz.</p>
<p>&nbsp;</p>
<p><strong>Recomenda&ccedil;&otilde;es para Diferentes Biotipos:</strong></p>
<p>* Corpo ampulheta: Real&ccedil;a as curvas naturais, ajustando-se de forma suave.</p>
<p>* Corpo oval: Proporciona equil&iacute;brio e sustenta o busto de maneira confort&aacute;vel.</p>
<p>* Corpo retangular: Ajuda a definir a cintura, criando uma silhueta mais curvil&iacute;nea.</p>
<p>* Tri&acirc;ngulo invertido: Oferece suporte e harmoniza a silhueta.</p>
<p>&nbsp;</p>
<p><strong>Cuidados com a Pe&ccedil;a:</strong></p>
<p>* Lavar &agrave; m&atilde;o com sab&atilde;o neutro.</p>
<p>* Secar ao natural, sem utilizar secadora.</p>
<p>* N&atilde;o passar a ferro e evitar lavagem a seco.</p>
<p>&nbsp;</p>
<p><strong>Tamanhos Dispon&iacute;veis:</strong></p>
<p>* P (42): T&oacute;rax de 64 a 72 cm.</p>
<p>* M (44): T&oacute;rax de 68 a 76 cm.</p>
<p>* G (46): T&oacute;rax de 74 a 86 cm.</p>
<p>* GG (48): T&oacute;rax de 84 a 92 cm.</p>
<p>&nbsp;</p>
<p><strong>Adquira agora o Suti&atilde; Power em Microfibra Duhellen 5245 e sinta o conforto e sustenta&ccedil;&atilde;o que voc&ecirc; merece!</strong></p>";;;;Duhellen;SIM;5245PTOM;Feminino;Adulto;30.00
sutia-power-sem-bojo-duhellen-preto-5245;;;Cor;Preto;Tamanho;"G (46)";;;149.00;89.00;0.06;5.00;15.00;15.00;3;5245PTOG;;;;;;;;;;5245PTOG;Feminino;Adulto;30.00
sutia-power-sem-bojo-duhellen-bege-5245;"Sutiã Power Sem Bojo Duhellen Bege 5245";"Sutiãs > Tomara Que Caia, Sutiãs > Básicos, Sutiãs > Multifuncional";Cor;Bege;Tamanho;"P (42)";;;149.00;89.00;0.06;5.00;15.00;15.00;1;5245BEGP;;SIM;NÃO;"<p><strong>Suti&atilde; Power em Microfibra Duhellen 5245: Conforto e Alta Sustenta&ccedil;&atilde;o para o Dia a Dia</strong></p>
<p>&nbsp;</p>
<p>O Suti&atilde; Power em Microfibra Duhellen 5245 &eacute; ideal para mulheres que buscam um equil&iacute;brio perfeito entre conforto e sustenta&ccedil;&atilde;o. Feito com tecido Power de alta sustenta&ccedil;&atilde;o e aro, ele oferece uma boa sustenta&ccedil;&atilde;o, sem aumentar o volume, sendo uma excelente op&ccedil;&atilde;o para o uso di&aacute;rio. Suas al&ccedil;as remov&iacute;veis adicionam ainda mais versatilidade, permitindo adaptar o suti&atilde; conforme diferentes estilos de roupas.</p>
<p>&nbsp;</p>
<p><strong>Caracter&iacute;sticas e Benef&iacute;cios:</strong></p>
<p>* Sem bojo, com aro, para sustenta&ccedil;&atilde;o eficaz sem adicionar volume.</p>
<p>* Al&ccedil;as largas e regul&aacute;veis, remov&iacute;veis para uso vers&aacute;til com diferentes tipos de roupas.</p>
<p>* Tecido duplo na parte frontal, proporcionando suporte extra e real&ccedil;ando a silhueta naturalmente.</p>
<p>&nbsp;</p>
<p><strong>Dispon&iacute;vel nos tamanhos P, M, G, GG, com al&ccedil;as ajust&aacute;veis:</strong></p>
<p>* Tamanhos P e M: Al&ccedil;as de 10mm.</p>
<p>* Tamanho G: Al&ccedil;as de 13mm.</p>
<p>* Tamanhos GG e XG: Al&ccedil;as de 18mm.</p>
<p>&nbsp;</p>
<p><strong>Material de Alta Qualidade:</strong></p>
<p><strong>Composi&ccedil;&atilde;o:</strong> 90% Poliamida, 10% Elastano.</p>
<p>O tecido Power oferece uma estrutura firme, dur&aacute;vel e confort&aacute;vel, ideal para mulheres que necessitam de maior suporte.</p>
<p>&nbsp;</p>
<p><strong>Benef&iacute;cios do Suti&atilde; Power:</strong></p>
<p>* Versatilidade com al&ccedil;as remov&iacute;veis, adaptando-se a diferentes necessidades.</p>
<p>* Design minimalista e funcional, perfeito para usar sob blusas ajustadas, sem marcar o tecido.</p>
<p>* Sustenta&ccedil;&atilde;o sem volume: Ideal para quem prefere um visual discreto e eficaz.</p>
<p>&nbsp;</p>
<p><strong>Recomenda&ccedil;&otilde;es para Diferentes Biotipos:</strong></p>
<p>* Corpo ampulheta: Real&ccedil;a as curvas naturais, ajustando-se de forma suave.</p>
<p>* Corpo oval: Proporciona equil&iacute;brio e sustenta o busto de maneira confort&aacute;vel.</p>
<p>* Corpo retangular: Ajuda a definir a cintura, criando uma silhueta mais curvil&iacute;nea.</p>
<p>* Tri&acirc;ngulo invertido: Oferece suporte e harmoniza a silhueta.</p>
<p>&nbsp;</p>
<p><strong>Cuidados com a Pe&ccedil;a:</strong></p>
<p>* Lavar &agrave; m&atilde;o com sab&atilde;o neutro.</p>
<p>* Secar ao natural, sem utilizar secadora.</p>
<p>* N&atilde;o passar a ferro e evitar lavagem a seco.</p>
<p>&nbsp;</p>
<p><strong>Tamanhos Dispon&iacute;veis:</strong></p>
<p>* P (42): T&oacute;rax de 64 a 72 cm.</p>
<p>* M (44): T&oacute;rax de 68 a 76 cm.</p>
<p>* G (46): T&oacute;rax de 74 a 86 cm.</p>
<p>* GG (48): T&oacute;rax de 84 a 92 cm.</p>
<p>&nbsp;</p>
<p><strong>Adquira agora o Suti&atilde; Power em Microfibra Duhellen 5245 e sinta o conforto e sustenta&ccedil;&atilde;o que voc&ecirc; merece!</strong></p>";;;;Duhellen;SIM;5245BEGP;Feminino;Adulto;30.00
sutia-power-sem-bojo-duhellen-bege-5245;;;Cor;Bege;Tamanho;"G (46)";;;149.00;89.00;0.06;5.00;15.00;15.00;2;5245BEGG;7899990229224;;;;;;;;;5245BEGG;Feminino;Adulto;30.00
